Request: {}
Malicious: True
----------------------------------------
Request: {}
Malicious: True
----------------------------------------
2025-07-13 13:53:30,083 - INFO - Action: ALLOW | URL: https://www.bing.com/qbox?query=&language=en-US&pt=EdgBox&cvid=59cfc62ae843475eb73f196fb8c48f7a&oit=0&pgcl=22&richanswersentity=1 | IP: 
2025-07-13 13:53:43,681 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OIP.O0jTuUQAkMYslpIW_q_ZRAHaD4?w=80&h=80&c=1&bgcl=156ca8&r=0&o=6&dpr=1.5&pid=ImgRC | IP: 
2025-07-13 13:53:43,746 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/ODF.dHkq09L5sS9AB3BB_c-QyA?w=32&h=32&qlt=97&pcl=fffffa&o=6&pid=1.2 | IP: 
2025-07-13 13:53:43,751 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/ODF.dHkq09L5sS9AB3BB_c-QyA?w=32&h=32&qlt=97&pcl=fffffa&o=6&pid=1.2 | IP: 
2025-07-13 13:53:43,829 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OIP.3im02OAoKptFh-fwIoUDigAAAA?w=80&h=80&c=1&bgcl=44f6d6&r=0&o=6&dpr=1.5&pid=ImgRC | IP: 
2025-07-13 13:53:43,835 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OIP.3im02OAoKptFh-fwIoUDigAAAA?w=80&h=80&c=1&bgcl=44f6d6&r=0&o=6&dpr=1.5&pid=ImgRC | IP: 
2025-07-13 13:53:43,983 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OIP.OO_bV2hrUu4ZTgRrmPgwsAAAAA?w=80&h=80&c=1&bgcl=42b698&r=0&o=6&dpr=1.5&pid=ImgRC | IP: 
2025-07-13 13:53:44,002 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OIP.OO_bV2hrUu4ZTgRrmPgwsAAAAA?w=80&h=80&c=1&bgcl=42b698&r=0&o=6&dpr=1.5&pid=ImgRC | IP: 
2025-07-13 13:53:44,057 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/ODF.BTJnrzAOe6SsSGFegxOKrQ?w=32&h=32&qlt=99&pcl=fffffa&o=6&pid=1.2 | IP: 
2025-07-13 13:53:44,070 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/ODF.BTJnrzAOe6SsSGFegxOKrQ?w=32&h=32&qlt=99&pcl=fffffa&o=6&pid=1.2 | IP: 
2025-07-13 13:53:44,138 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OIP.2iWImLksAr88ad7xkMp5yAHaHa?w=80&h=80&c=1&bgcl=762a09&r=0&o=6&dpr=1.5&pid=ImgRC | IP: 
2025-07-13 13:53:44,147 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OIP.2iWImLksAr88ad7xkMp5yAHaHa?w=80&h=80&c=1&bgcl=762a09&r=0&o=6&dpr=1.5&pid=ImgRC | IP: 
2025-07-13 13:53:44,202 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OVP.tMWR1Sy1IZhswJmkUCo3rAHgFo?w=197&h=110&c=7&rs=1&qlt=90&o=6&dpr=1.5&pid=1.7 | IP: 
2025-07-13 13:53:44,210 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OVP.tMWR1Sy1IZhswJmkUCo3rAHgFo?w=197&h=110&c=7&rs=1&qlt=90&o=6&dpr=1.5&pid=1.7 | IP: 
2025-07-13 13:53:44,274 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OVF.jM3uXNnfr4TVWb3WObDqwA?w=197&h=110&c=7&rs=1&qlt=90&o=6&dpr=1.5&pid=1.7 | IP: 
2025-07-13 13:53:44,283 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OVF.jM3uXNnfr4TVWb3WObDqwA?w=197&h=110&c=7&rs=1&qlt=90&o=6&dpr=1.5&pid=1.7 | IP: 
2025-07-13 13:53:44,435 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OVP.9kSsJy4ajdJmHIPXpRwe-QHgFo?w=197&h=110&c=7&rs=1&qlt=90&o=6&dpr=1.5&pid=1.7 | IP: 
2025-07-13 13:53:44,443 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OVP.9kSsJy4ajdJmHIPXpRwe-QHgFo?w=197&h=110&c=7&rs=1&qlt=90&o=6&dpr=1.5&pid=1.7 | IP: 
2025-07-13 13:53:44,474 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 13:53:44,481 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 13:53:44,517 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OVP.bqmdCBFvXbze3oZeaoEcNwHgFo?w=197&h=110&c=7&rs=1&qlt=90&o=6&dpr=1.5&pid=1.7 | IP: 
2025-07-13 13:53:44,526 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OVP.bqmdCBFvXbze3oZeaoEcNwHgFo?w=197&h=110&c=7&rs=1&qlt=90&o=6&dpr=1.5&pid=1.7 | IP: 
2025-07-13 13:53:44,567 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 13:53:44,575 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 13:53:44,611 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OVP.DPnvHdTqe1-GZ8QGjo2gBwEkII?w=115&h=204&c=7&rs=1&qlt=90&o=6&dpr=1.5&pid=1.7 | IP: 
2025-07-13 13:53:44,618 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OVP.DPnvHdTqe1-GZ8QGjo2gBwEkII?w=115&h=204&c=7&rs=1&qlt=90&o=6&dpr=1.5&pid=1.7 | IP: 
2025-07-13 13:53:44,684 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OVP.oFS6-C25m323n5OdUEyaqAEkII?w=115&h=204&c=7&rs=1&qlt=90&o=6&dpr=1.5&pid=1.7 | IP: 
2025-07-13 13:53:44,703 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OVP.oFS6-C25m323n5OdUEyaqAEkII?w=115&h=204&c=7&rs=1&qlt=90&o=6&dpr=1.5&pid=1.7 | IP: 
2025-07-13 13:53:44,771 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OVP.7gEcfMVhT5wpouLWlu9NRgDKFo?w=115&h=204&c=7&rs=1&qlt=90&o=6&dpr=1.5&pid=1.7 | IP: 
2025-07-13 13:53:44,790 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OVP.7gEcfMVhT5wpouLWlu9NRgDKFo?w=115&h=204&c=7&rs=1&qlt=90&o=6&dpr=1.5&pid=1.7 | IP: 
2025-07-13 13:53:44,866 - INFO - Action: ALLOW | URL: https://www.bing.com/ck/a?!&&p=8d8a52bebcdd0f2269658539691133d4937dcde30502fa270c171bfc0c5590f8JmltdHM9MTc1MjM2NDgwMA&ptn=3&ver=2&hsh=4&fclid=04489fbc-4a85-6fc6-0fe6-89a54b066ede&psq=google+chrome&u=a1aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS9jaHJvbWUv&ntb=1 | IP: 
2025-07-13 13:53:44,875 - INFO - Action: ALLOW | URL: https://www.bing.com/ck/a?!&&p=8d8a52bebcdd0f2269658539691133d4937dcde30502fa270c171bfc0c5590f8JmltdHM9MTc1MjM2NDgwMA&ptn=3&ver=2&hsh=4&fclid=04489fbc-4a85-6fc6-0fe6-89a54b066ede&psq=google+chrome&u=a1aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS9jaHJvbWUv&ntb=1 | IP: 
2025-07-13 13:53:44,947 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OVP.rWQ8cYYQHojCseYW4rmiUwEkII?w=115&h=204&c=7&rs=1&qlt=90&o=6&dpr=1.5&pid=1.7 | IP: 
2025-07-13 13:53:44,965 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OVP.rWQ8cYYQHojCseYW4rmiUwEkII?w=115&h=204&c=7&rs=1&qlt=90&o=6&dpr=1.5&pid=1.7 | IP: 
2025-07-13 13:53:45,139 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OVP.0IBF46LM1g62Zn5MgtdjCwEkII?w=115&h=204&c=7&rs=1&qlt=90&o=6&dpr=1.5&pid=1.7 | IP: 
2025-07-13 13:53:45,145 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OVP.0IBF46LM1g62Zn5MgtdjCwEkII?w=115&h=204&c=7&rs=1&qlt=90&o=6&dpr=1.5&pid=1.7 | IP: 
2025-07-13 13:53:45,157 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 13:53:45,169 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 13:53:45,252 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OSK.d423e18df552741c4aa33f071f179edc?w=80&h=80&c=7&o=6&dpr=1.5&pid=SANGAM | IP: 
2025-07-13 13:53:45,270 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OSK.d423e18df552741c4aa33f071f179edc?w=80&h=80&c=7&o=6&dpr=1.5&pid=SANGAM | IP: 
2025-07-13 13:53:45,327 - INFO - Action: ALLOW | URL: https://www.bing.com/fd/ls/GLinkPingPost.aspx?IG=3B22CA48043D49A29F52509D214C326E&ID=SERP,5199.2&url=https%3A%2F%2Fwww.bing.com%2Fck%2Fa%3F!%26%26p%3D8d8a52bebcdd0f2269658539691133d4937dcde30502fa270c171bfc0c5590f8JmltdHM9MTc1MjM2NDgwMA%26ptn%3D3%26ver%3D2%26hsh%3D4%26fclid%3D04489fbc-4a85-6fc6-0fe6-89a54b066ede%26psq%3Dgoogle%2Bchrome%26u%3Da1aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS9jaHJvbWUv%26ntb%3D1 | IP: 
2025-07-13 13:53:45,336 - INFO - Action: ALLOW | URL: https://www.bing.com/fd/ls/GLinkPingPost.aspx?IG=3B22CA48043D49A29F52509D214C326E&ID=SERP,5199.2&url=https%3A%2F%2Fwww.bing.com%2Fck%2Fa%3F!%26%26p%3D8d8a52bebcdd0f2269658539691133d4937dcde30502fa270c171bfc0c5590f8JmltdHM9MTc1MjM2NDgwMA%26ptn%3D3%26ver%3D2%26hsh%3D4%26fclid%3D04489fbc-4a85-6fc6-0fe6-89a54b066ede%26psq%3Dgoogle%2Bchrome%26u%3Da1aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS9jaHJvbWUv%26ntb%3D1 | IP: 
2025-07-13 13:53:45,400 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OSK.fe4ed1244c1c7849435ce939851eaa24?w=80&h=80&c=7&o=6&dpr=1.5&pid=SANGAM | IP: 
2025-07-13 13:53:45,413 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OSK.fe4ed1244c1c7849435ce939851eaa24?w=80&h=80&c=7&o=6&dpr=1.5&pid=SANGAM | IP: 
2025-07-13 13:53:45,494 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OSK.6b4839a209435c7548d5745bfa60eea0?w=80&h=80&c=7&o=6&dpr=1.5&pid=SANGAM | IP: 
2025-07-13 13:53:45,499 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OSK.6b4839a209435c7548d5745bfa60eea0?w=80&h=80&c=7&o=6&dpr=1.5&pid=SANGAM | IP: 
2025-07-13 13:53:45,549 - WARNING - Action: BLOCK | URL: https://www.bing.com/images/sbi?mmasync=1&ig=3B22CA48043D49A29F52509D214C326E&iid=.5094&ptn=Web&ep=0&iconpl=1 | IP:  | Reason: XSS pattern in URL
2025-07-13 13:53:45,554 - WARNING - Action: BLOCK | URL: https://www.bing.com/images/sbi?mmasync=1&ig=3B22CA48043D49A29F52509D214C326E&iid=.5094&ptn=Web&ep=0&iconpl=1 | IP: 
2025-07-13 13:53:45,631 - INFO - Action: ALLOW | URL: https://www.bing.com/qbox?query=&language=en-US&pt=EdgBox&cvid=a5b3b3b19756403bb938b37e82a18bf3&oit=0&pgcl=22&richanswersentity=1 | IP: 
2025-07-13 13:53:45,657 - INFO - Action: ALLOW | URL: https://www.bing.com/qbox?query=&language=en-US&pt=EdgBox&cvid=a5b3b3b19756403bb938b37e82a18bf3&oit=0&pgcl=22&richanswersentity=1 | IP: 
2025-07-13 13:53:45,731 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 13:53:45,737 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 13:53:45,797 - INFO - Action: ALLOW | URL: https://www.bing.com/rewardsapp/ncheader?ver=58357664&IID=SERP.5054&IG=3B22CA48043D49A29F52509D214C326E | IP: 
2025-07-13 13:53:45,803 - INFO - Action: ALLOW | URL: https://www.bing.com/rewardsapp/ncheader?ver=58357664&IID=SERP.5054&IG=3B22CA48043D49A29F52509D214C326E | IP: 
2025-07-13 13:53:45,832 - INFO - Action: ALLOW | URL: https://www.bing.com/rewardsapp/reportActivity?IG=3B22CA48043D49A29F52509D214C326E&IID=SERP.5064&qs=AS&pq=google&sk=CSYN1HS1AS1&sc=16-6&q=google+chrome&cvid=53f9867f586541c2a32b9d370661c873&gs_lcrp=EgRlZGdlKgYIAxAAGEAyCQgAEEUYOxj5BzIGCAEQLhhAMgYIAhBFGDkyBggDEAAYQDIGCAQQLhhAMgYIBRAuGEAyBggGEEUYPDIGCAcQRRg8MgYICBBFGDzSAQgzNTQ0ajBqN6gCALACAA&FORM=ANNTA0&PC=U531 | IP: 
2025-07-13 13:53:45,844 - INFO - Action: ALLOW | URL: https://www.bing.com/rewardsapp/reportActivity?IG=3B22CA48043D49A29F52509D214C326E&IID=SERP.5064&qs=AS&pq=google&sk=CSYN1HS1AS1&sc=16-6&q=google+chrome&cvid=53f9867f586541c2a32b9d370661c873&gs_lcrp=EgRlZGdlKgYIAxAAGEAyCQgAEEUYOxj5BzIGCAEQLhhAMgYIAhBFGDkyBggDEAAYQDIGCAQQLhhAMgYIBRAuGEAyBggGEEUYPDIGCAcQRRg8MgYICBBFGDzSAQgzNTQ0ajBqN6gCALACAA&FORM=ANNTA0&PC=U531 | IP: 
2025-07-13 13:53:45,974 - INFO - Action: ALLOW | URL: https://api2.cursor.sh/auth/full_stripe_profile | IP: 
2025-07-13 13:53:45,985 - INFO - Action: ALLOW | URL: https://api2.cursor.sh/auth/full_stripe_profile | IP: 
2025-07-13 13:53:46,070 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 13:53:46,077 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 13:53:46,206 - WARNING - Action: BLOCK | URL: https://www.google.com/chrome/ | IP:  | Reason: SQLi pattern in header
2025-07-13 13:53:46,212 - WARNING - Action: BLOCK | URL: https://www.google.com/chrome/ | IP: 
2025-07-13 13:53:46,317 - INFO - Action: ALLOW | URL: https://www.bing.com/images/svctrlpack?mmasync=1&icnlbl=1&host=serp&IG=3B22CA48043D49A29F52509D214C326E&SFX=1&iid=SCPKG | IP: 
2025-07-13 13:53:46,324 - INFO - Action: ALLOW | URL: https://www.bing.com/images/svctrlpack?mmasync=1&icnlbl=1&host=serp&IG=3B22CA48043D49A29F52509D214C326E&SFX=1&iid=SCPKG | IP: 
2025-07-13 13:53:46,409 - WARNING - Action: BLOCK | URL: https://www.google.com/favicon.ico | IP:  | Reason: SQLi pattern in header
2025-07-13 13:53:46,426 - WARNING - Action: BLOCK | URL: https://www.google.com/favicon.ico | IP: 
2025-07-13 13:53:46,492 - INFO - Action: ALLOW | URL: https://www.bing.com/videos/vdasync?f=ch&mid=DDE0CF084C25BA58F5A2DDE0CF084C25BA58F5A2&vdpp=VideoAnswerHover&&IG=3B22CA48043D49A29F52509D214C326E&IID=SERP.vrh.vsb_tr_chd_hc&SFX=0 | IP: 
2025-07-13 13:53:46,501 - INFO - Action: ALLOW | URL: https://www.bing.com/videos/vdasync?f=ch&mid=DDE0CF084C25BA58F5A2DDE0CF084C25BA58F5A2&vdpp=VideoAnswerHover&&IG=3B22CA48043D49A29F52509D214C326E&IID=SERP.vrh.vsb_tr_chd_hc&SFX=0 | IP: 
2025-07-13 13:53:46,581 - INFO - Action: ALLOW | URL: https://www.bing.com/videos/vdasync?f=ch&mid=38BDAE6D06A6CB8D967838BDAE6D06A6CB8D9678&vdpp=VideoAnswerHover&&IG=3B22CA48043D49A29F52509D214C326E&IID=SERP.vrh.vsb_tr_chd_hc&SFX=1 | IP: 
2025-07-13 13:53:46,586 - INFO - Action: ALLOW | URL: https://www.bing.com/videos/vdasync?f=ch&mid=38BDAE6D06A6CB8D967838BDAE6D06A6CB8D9678&vdpp=VideoAnswerHover&&IG=3B22CA48043D49A29F52509D214C326E&IID=SERP.vrh.vsb_tr_chd_hc&SFX=1 | IP: 
2025-07-13 13:53:46,603 - INFO - Action: ALLOW | URL: https://www.bing.com/videos/vdasync?f=ch&mid=F3CFB0F302A4840C4DF8F3CFB0F302A4840C4DF8&vdpp=VideoAnswerHover&&IG=3B22CA48043D49A29F52509D214C326E&IID=SERP.vrh.vsb_tr_chd_hc&SFX=2 | IP: 
2025-07-13 13:53:46,613 - INFO - Action: ALLOW | URL: https://www.bing.com/videos/vdasync?f=ch&mid=F3CFB0F302A4840C4DF8F3CFB0F302A4840C4DF8&vdpp=VideoAnswerHover&&IG=3B22CA48043D49A29F52509D214C326E&IID=SERP.vrh.vsb_tr_chd_hc&SFX=2 | IP: 
2025-07-13 13:53:46,627 - INFO - Action: ALLOW | URL: https://www.bing.com/videos/vdasync?f=ch&mid=39949A89735B50E5DEB339949A89735B50E5DEB3&vdpp=VideoAnswerHover&&IG=3B22CA48043D49A29F52509D214C326E&IID=SERP.vrh.vsb_tr_chd_hc&SFX=3 | IP: 
2025-07-13 13:53:46,637 - INFO - Action: ALLOW | URL: https://www.bing.com/videos/vdasync?f=ch&mid=39949A89735B50E5DEB339949A89735B50E5DEB3&vdpp=VideoAnswerHover&&IG=3B22CA48043D49A29F52509D214C326E&IID=SERP.vrh.vsb_tr_chd_hc&SFX=3 | IP: 
2025-07-13 13:53:46,653 - INFO - Action: ALLOW | URL: https://www.bing.com/videos/vdasync?f=ch&mid=7487BC8E5455745CC0687487BC8E5455745CC068&vdpp=VideoAnswerHover&&IG=3B22CA48043D49A29F52509D214C326E&IID=SERP.vrh.vsb_tr_chd_hc&SFX=4 | IP: 
2025-07-13 13:53:46,663 - INFO - Action: ALLOW | URL: https://www.bing.com/videos/vdasync?f=ch&mid=7487BC8E5455745CC0687487BC8E5455745CC068&vdpp=VideoAnswerHover&&IG=3B22CA48043D49A29F52509D214C326E&IID=SERP.vrh.vsb_tr_chd_hc&SFX=4 | IP: 
2025-07-13 13:53:46,730 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 13:53:46,734 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 13:53:46,788 - INFO - Action: ALLOW | URL: https://storage.live.com/users/0x2b58d9be3f37cb12/myprofile/expressionprofile/profilephoto:UserTileStatic/p?ck=1&ex=720&sid=34C709D7CD74646E0F661FF3CC746568&fofoff=1 | IP: 
2025-07-13 13:53:46,791 - INFO - Action: ALLOW | URL: https://storage.live.com/users/0x2b58d9be3f37cb12/myprofile/expressionprofile/profilephoto:UserTileStatic/p?ck=1&ex=720&sid=34C709D7CD74646E0F661FF3CC746568&fofoff=1 | IP: 
2025-07-13 13:53:47,104 - INFO - Action: ALLOW | URL: https://www.bing.com/mysaves/collections/get?Comp=VideoReco&PIG=3B22CA48043D49A29F52509D214C326E&sid=34C709D7CD74646E0F661FF3CC746568 | IP: 
2025-07-13 13:53:47,113 - INFO - Action: ALLOW | URL: https://www.bing.com/mysaves/collections/get?Comp=VideoReco&PIG=3B22CA48043D49A29F52509D214C326E&sid=34C709D7CD74646E0F661FF3CC746568 | IP: 
2025-07-13 13:53:47,199 - WARNING - Action: BLOCK | URL: https://ntp.msn.com/edge/ntp?locale=en-US&title=New%20tab&dsp=1&sp=Bing&feed_dis=always&en_widget_reg=false&prerender=1&PC=U531 | IP:  | Reason: SQLi pattern in header
2025-07-13 13:53:47,208 - WARNING - Action: BLOCK | URL: https://ntp.msn.com/edge/ntp?locale=en-US&title=New%20tab&dsp=1&sp=Bing&feed_dis=always&en_widget_reg=false&prerender=1&PC=U531 | IP: 
2025-07-13 13:53:47,519 - INFO - Action: ALLOW | URL: https://login.live.com/login.srf?wa=wsignin1.0&rpsnv=175&ct=1752396828&rver=7.5.2146.0&wp=MBI_SSL&wreply=https:%2F%2Fstorage.live.com%2Fstorageservice%2Fpassport%2Fauth.aspx%3Fsru%3Dhttps:%252f%252fstorage.live.com%252fusers%252f0x2b58d9be3f37cb12%252fmyprofile%252fexpressionprofile%252fprofilephoto:UserTileStatic%252fp&lc=1033&id=63539 | IP: 
2025-07-13 13:53:47,528 - INFO - Action: ALLOW | URL: https://login.live.com/login.srf?wa=wsignin1.0&rpsnv=175&ct=1752396828&rver=7.5.2146.0&wp=MBI_SSL&wreply=https:%2F%2Fstorage.live.com%2Fstorageservice%2Fpassport%2Fauth.aspx%3Fsru%3Dhttps:%252f%252fstorage.live.com%252fusers%252f0x2b58d9be3f37cb12%252fmyprofile%252fexpressionprofile%252fprofilephoto:UserTileStatic%252fp&lc=1033&id=63539 | IP: 
2025-07-13 13:53:47,681 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 13:53:47,685 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 13:53:47,719 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OSK.HEROH5V6kr0hHEhEj7K_xtS0pJDhsdb7SDUTpaSA7goLLao?w=296&h=176&c=13&rs=2&o=6&dpr=1.5&pid=SANGAM | IP: 
2025-07-13 13:53:47,723 - INFO - Action: ALLOW | URL: https://th.bing.com/th/id/OSK.HEROH5V6kr0hHEhEj7K_xtS0pJDhsdb7SDUTpaSA7goLLao?w=296&h=176&c=13&rs=2&o=6&dpr=1.5&pid=SANGAM | IP: 
2025-07-13 13:53:47,740 - INFO - Action: ALLOW | URL: https://www.bing.com/fd/ls/l?IG=3B22CA48043D49A29F52509D214C326E&Type=Event.PPT&DATA={%22S%22:622,%22E%22:6570,%22T%22:0,%22I%22:0,%22N%22:{},%22M%22:{}}&P=SERP&DA=PUSE01&dl=5 | IP: 
2025-07-13 13:53:47,747 - INFO - Action: ALLOW | URL: https://www.bing.com/fd/ls/l?IG=3B22CA48043D49A29F52509D214C326E&Type=Event.PPT&DATA={%22S%22:622,%22E%22:6570,%22T%22:0,%22I%22:0,%22N%22:{},%22M%22:{}}&P=SERP&DA=PUSE01&dl=5 | IP: 
2025-07-13 13:53:48,278 - WARNING - Action: BLOCK | URL: https://ntp.msn.com/edge/ntp/service-worker.js?bundles=latest&riverAgeMinutes=2880&navAgeMinutes=2880&networkTimeoutSeconds=5&bgTaskNetworkTimeoutSeconds=8&ssrBasePageNavAgeMinutes=720&enableEmptySectionRoute=true&enableNavPreload=true&enableFallbackVerticalsFeed=true&noCacheLayoutTemplates=true&cacheSSRBasePageResponse=true&enableStaticAdsRouting=true&enableWidgetsRegion=true&enableNonPrerenderStaticNav=true&enableSWNotRunningStaticNav=true | IP:  | Reason: XSS pattern in URL
2025-07-13 13:53:48,281 - WARNING - Action: BLOCK | URL: https://ntp.msn.com/edge/ntp/service-worker.js?bundles=latest&riverAgeMinutes=2880&navAgeMinutes=2880&networkTimeoutSeconds=5&bgTaskNetworkTimeoutSeconds=8&ssrBasePageNavAgeMinutes=720&enableEmptySectionRoute=true&enableNavPreload=true&enableFallbackVerticalsFeed=true&noCacheLayoutTemplates=true&cacheSSRBasePageResponse=true&enableStaticAdsRouting=true&enableWidgetsRegion=true&enableNonPrerenderStaticNav=true&enableSWNotRunningStaticNav=true | IP: 
2025-07-13 13:53:49,859 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 13:53:49,862 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 13:53:52,863 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 13:53:52,867 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 13:53:55,485 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 13:53:55,492 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 13:54:00,131 - INFO - Action: ALLOW | URL: https://zombie.duolingo.com/51/web.json?user=1800618851&ts=1752396839&tzoffset=5 | IP: 
2025-07-13 13:54:00,136 - INFO - Action: ALLOW | URL: https://zombie.duolingo.com/51/web.json?user=1800618851&ts=1752396839&tzoffset=5 | IP: 
2025-07-13 13:54:03,337 - WARNING - Action: BLOCK | URL: https://meet.google.com/meetsw.js?xhrRoot=%2F_%2FMeetingsDesktopUi&mssRowKey=boq-rtc.MeetingsDesktopUi.en.q5rC8JtKX7E.2020.O&buildLabel=boq_meetingsuiserver_20250704.08_p1 | IP: 
2025-07-13 13:54:18,790 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 13:54:18,798 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 13:54:19,871 - INFO - Action: ALLOW | URL: https://excess.duolingo.com/batch | IP: 
2025-07-13 13:54:19,879 - INFO - Action: ALLOW | URL: https://excess.duolingo.com/batch | IP: 
2025-07-13 13:54:19,906 - INFO - Action: ALLOW | URL: https://excess.duolingo.com/batch | IP: 
2025-07-13 13:54:20,363 - INFO - Action: ALLOW | URL: https://excess.duolingo.com/batch | IP: 
2025-07-13 13:54:20,380 - INFO - Action: ALLOW | URL: https://excess.duolingo.com/batch | IP: 
2025-07-13 13:54:20,415 - INFO - Action: ALLOW | URL: https://excess.duolingo.com/batch | IP: 
2025-07-13 13:54:20,426 - INFO - Action: ALLOW | URL: https://excess.duolingo.com/batch | IP: 
2025-07-13 13:54:20,480 - INFO - Action: ALLOW | URL: https://excess.duolingo.com/batch | IP: 
2025-07-13 13:54:20,499 - INFO - Action: ALLOW | URL: https://excess.duolingo.com/batch | IP: 
2025-07-13 13:54:21,544 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 13:54:21,552 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 13:54:22,128 - WARNING - Action: BLOCK | URL: https://www.duolingo.com/lesson | IP:  | Reason: XSS pattern in header
2025-07-13 13:54:22,137 - WARNING - Action: BLOCK | URL: https://www.duolingo.com/lesson | IP: 
2025-07-13 13:54:22,232 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
